"","year","spp","metal","corrected_conc","source"
"4799",1939,"SOTE","Copper",30.0657900474807,"gain"
"4800",1940,"SOTE","Copper",29.0789102767169,"gain"
"4801",1941,"SOTE","Copper",28.2016240804944,"gain"
"4802",1942,"SOTE","Copper",27.3243378842719,"gain"
"4803",1943,"SOTE","Copper",26.3508247128104,"gain"
"4804",1944,"SOTE","Copper",25.4767305017693,"gain"
"4805",1945,"SOTE","Copper",24.6026362907282,"gain"
"4806",1946,"SOTE","Copper",23.7285420796872,"gain"
"4807",1947,"SOTE","Copper",22.7714396602179,"gain"
"4808",1948,"SOTE","Copper",21.9005201920047,"gain"
"4809",1949,"SOTE","Copper",21.0296007237915,"gain"
"4810",1950,"SOTE","Copper",20.0855898036662,"gain"
"4811",1951,"SOTE","Copper",19.2178281198151,"gain"
"4812",1952,"SOTE","Copper",18.3500664359641,"gain"
"4813",1953,"SOTE","Copper",17.482304752113,"gain"
"4814",1954,"SOTE","Copper",16.5544021223617,"gain"
"4815",1955,"SOTE","Copper",15.6897815425583,"gain"
"4816",1956,"SOTE","Copper",14.825160962755,"gain"
"4817",1957,"SOTE","Copper",13.9100876764328,"gain"
"4818",1958,"SOTE","Copper",13.0485917928924,"gain"
"4819",1959,"SOTE","Copper",12.187095909352,"gain"
"4820",1960,"SOTE","Copper",11.3256000258116,"gain"
"4821",1961,"SOTE","Copper",10.426346273564,"gain"
"4822",1962,"SOTE","Copper",9.56795894552155,"gain"
"4823",1963,"SOTE","Copper",8.67819197649567,"gain"
"4824",1964,"SOTE","Copper",7.82289732480535,"gain"
"4825",1965,"SOTE","Copper",6.96760267311502,"gain"
"4826",1966,"SOTE","Copper",6.11230802142469,"gain"
"4827",1967,"SOTE","Copper",5.23810045881949,"gain"
"4828",1968,"SOTE","Copper",5.37698948613667,"gain"
"4829",1969,"SOTE","Copper",5.51587851345385,"gain"
"4830",1970,"SOTE","Copper",5.63445219037878,"gain"
"4831",1971,"SOTE","Copper",5.77284224417755,"gain"
"4832",1972,"SOTE","Copper",5.91123229797633,"gain"
"4833",1973,"SOTE","Copper",6.02791784009082,"gain"
"4834",1974,"SOTE","Copper",6.16581138545238,"gain"
"4835",1975,"SOTE","Copper",6.30370493081393,"gain"
"4836",1976,"SOTE","Copper",6.41851775848714,"gain"
"4837",1977,"SOTE","Copper",6.55591722120705,"gain"
"4838",1978,"SOTE","Copper",6.69331668392696,"gain"
"4839",1979,"SOTE","Copper",6.80627186432372,"gain"
"4840",1980,"SOTE","Copper",6.94317963170954,"gain"
"4841",1981,"SOTE","Copper",7.08008739909536,"gain"
"4842",1982,"SOTE","Copper",7.21699516648118,"gain"
"4843",1983,"SOTE","Copper",7.32761807739002,"gain"
"4844",1984,"SOTE","Copper",7.19398370515798,"gain"
"4845",1985,"SOTE","Copper",7.06034933292594,"gain"
"4846",1986,"SOTE","Copper",6.90198571856295,"gain"
"4847",1987,"SOTE","Copper",6.76882843781897,"gain"
"4848",1988,"SOTE","Copper",6.6120078581656,"gain"
"4849",1989,"SOTE","Copper",6.47932542622917,"gain"
"4850",1990,"SOTE","Copper",6.34664299429273,"gain"
"4851",1991,"SOTE","Copper",6.19182579335238,"gain"
"4852",1992,"SOTE","Copper",6.0596159899356,"gain"
"4853",1993,"SOTE","Copper",5.90631522948525,"gain"
"4854",1994,"SOTE","Copper",5.77457585633688,"gain"
"4855",1995,"SOTE","Copper",5.64283648318851,"gain"
"4856",1996,"SOTE","Copper",5.49150849675682,"gain"
"4857",1997,"SOTE","Copper",5.36023737731243,"gain"
"4858",1998,"SOTE","Copper",5.43658368372325,"gain"
"4859",1999,"SOTE","Copper",5.5319623448412,"gain"
"4860",2000,"SOTE","Copper",5.60738087657769,"gain"
"4861",2001,"SOTE","Copper",5.70242123041799,"gain"
"4862",2002,"SOTE","Copper",5.7769188489491,"gain"
"4863",2003,"SOTE","Copper",5.87162243663679,"gain"
"4864",2004,"SOTE","Copper",5.94520591290181,"gain"
"4865",2005,"SOTE","Copper",6.03957426072565,"gain"
"4866",2006,"SOTE","Copper",6.1122502770105,"gain"
"4867",2007,"SOTE","Copper",6.20628489665682,"gain"
"4868",2008,"SOTE","Copper",6.27806007737337,"gain"
"4869",2009,"SOTE","Copper",6.34927182718247,"gain"
"4870",2010,"SOTE","Copper",6.44264347169986,"gain"
"4871",2011,"SOTE","Copper",6.51296618920865,"gain"
"4872",2012,"SOTE","Copper",6.58273424144564,"gain"
"4873",2013,"SOTE","Copper",6.67544880822657,"gain"
"4874",2014,"SOTE","Copper",12.7126178796092,"gain"
"4875",2015,"SOTE","Copper",NA,"gain"
"4876",1891,"SOTE","Iron",NA,"gain"
"4877",1892,"SOTE","Iron",NA,"gain"
"4878",1893,"SOTE","Iron",NA,"gain"
"4879",1894,"SOTE","Iron",NA,"gain"
"4880",1895,"SOTE","Iron",NA,"gain"
"4881",1896,"SOTE","Iron",78.7569301884313,"gain"
"4882",1897,"SOTE","Iron",88.1540639040964,"gain"
"4883",1898,"SOTE","Iron",97.5511976197615,"gain"
"4884",1899,"SOTE","Iron",108.128934336882,"gain"
"4885",1900,"SOTE","Iron",117.629803044307,"gain"
"4886",1901,"SOTE","Iron",127.130671751731,"gain"
"4887",1902,"SOTE","Iron",136.631540459156,"gain"
"4888",1903,"SOTE","Iron",146.132409166581,"gain"
"4889",1904,"SOTE","Iron",155.633277874006,"gain"
